run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	read_count	fastq_bytes	fastq_ftp	submitted_ftp	sra_bytes	sra_ftp	sample_alias	sample_title	bam_ftp
ERR688613	SAMEA3136719	ERX633614	PRJEB7774	408170	human gut metagenome	30930120	2575330030;2635629902	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688613/ERR688613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688613/ERR688613_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688613/530323_SZAXPI021952-23.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688613/530323_SZAXPI021952-23.clean.pair.rmhost.2.fq.gz	4508518622	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688613	530323	Stool sample from advanced adenoma	
ERR688615	SAMEA3136720	ERX633616	PRJEB7774	408170	human gut metagenome	27309966	2287057570;2344804689	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688615/ERR688615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688615/ERR688615_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688615/530348_SZAXPI021953-24.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688615/530348_SZAXPI021953-24.clean.pair.rmhost.2.fq.gz	4015134396	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688615	530348	Stool sample from advanced adenoma	
ERR688406	SAMEA3136728	ERX633407	PRJEB7774	408170	human gut metagenome	973573	85912361	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688406/ERR688406.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688406/31549_SZAXPI021663-23.clean.single.rmhost.fq.gz	83454465	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688406	31549	Stool sample from carcinoma	
ERR688620	SAMEA3136715	ERX633621	PRJEB7774	408170	human gut metagenome	29108157	2441669166;2425797052	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688620/ERR688620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688620/ERR688620_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688620/530398_SZAXPI021948-16.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688620/530398_SZAXPI021948-16.clean.pair.rmhost.2.fq.gz	4213472331	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688620	530398	Stool sample from advanced adenoma	
ERR688407	SAMEA3136635	ERX633408	PRJEB7774	408170	human gut metagenome	1221204	108127128	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688407/ERR688407.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688407/31557_SZAXPI021966-87.clean.single.rmhost.fq.gz	105194734	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688407	31557	Stool sample from controls	
ERR688411	SAMEA3136756	ERX633412	PRJEB7774	408170	human gut metagenome	821564	74130776	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688411/ERR688411.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688411/31685_SZAXPI021691-140.clean.single.rmhost.fq.gz	71718530	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688411	31685	Stool sample from carcinoma	
ERR688621	SAMEA3136686	ERX633622	PRJEB7774	408170	human gut metagenome	29416034	2435001898;2534915561	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688621/ERR688621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688621/ERR688621_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688621/530403_SZAXPI022083-102.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688621/530403_SZAXPI022083-102.clean.pair.rmhost.2.fq.gz	4315230141	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688621	530403	Stool sample from advanced adenoma	
ERR688413	SAMEA3136722	ERX633414	PRJEB7774	408170	human gut metagenome	1427053	122510544	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688413/ERR688413.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688413/31705_SZAXPI021926-45.clean.single.rmhost.fq.gz	119780105	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688413	31705	Stool sample from advanced adenoma	
ERR688623	SAMEA3136717	ERX633624	PRJEB7774	408170	human gut metagenome	26376787	2172295840;2259529460	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688623/ERR688623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688623/ERR688623_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688623/530450_SZAXPI021950-20.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688623/530450_SZAXPI021950-20.clean.pair.rmhost.2.fq.gz	3848941934	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688623	530450	Stool sample from advanced adenoma	
ERR688415	SAMEA3136633	ERX633416	PRJEB7774	408170	human gut metagenome	1029926	91803805	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688415/ERR688415.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688415/31714_SZAXPI021964-62.clean.single.rmhost.fq.gz	89310835	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688415	31714	Stool sample from controls	
ERR688624	SAMEA3136659	ERX633625	PRJEB7774	408170	human gut metagenome	30665000	2594100719;2679372705	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688624/ERR688624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688624/ERR688624_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688624/530451_SZAXPI022064-25.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688624/530451_SZAXPI022064-25.clean.pair.rmhost.2.fq.gz	4581265688	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688624	530451	Stool sample from controls	
ERR688416	SAMEA3136646	ERX633417	PRJEB7774	408170	human gut metagenome	887422	78180179	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688416/ERR688416.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688416/31723_SZAXPI022051-113.clean.single.rmhost.fq.gz	75885352	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688416	31723	Stool sample from controls	
ERR688628	SAMEA3136688	ERX633629	PRJEB7774	408170	human gut metagenome	31289052	2507389116;2618237884	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688628/ERR688628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688628/ERR688628_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688628/530697_SZAXPI021724-36.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688628/530697_SZAXPI021724-36.clean.pair.rmhost.2.fq.gz	4455561853	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688628	530697	Stool sample from advanced adenoma	
ERR688629	SAMEA3136701	ERX633630	PRJEB7774	408170	human gut metagenome	23059238	1922064947;1997802778	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688629/ERR688629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688629/ERR688629_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688629/530705_SZAXPI021936-102.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688629/530705_SZAXPI021936-102.clean.pair.rmhost.2.fq.gz	3395246547	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688629	530705	Stool sample from advanced adenoma	
ERR688422	SAMEA3136726	ERX633423	PRJEB7774	408170	human gut metagenome	1366774	118824502	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688422/ERR688422.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688422/31866_SZAXPI021631-20.clean.single.rmhost.fq.gz	115572677	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688422	31866	Stool sample from carcinoma	
ERR688636	SAMEA3136733	ERX633637	PRJEB7774	408170	human gut metagenome	28120088	2396864344;2450744342	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688636/ERR688636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688636/ERR688636_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688636/531155_SZAXPI021635-32.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688636/531155_SZAXPI021635-32.clean.pair.rmhost.2.fq.gz	4210678149	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688636	531155	Stool sample from carcinoma	
ERR688425	SAMEA3136750	ERX633426	PRJEB7774	408170	human gut metagenome	1003875	91531238	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688425/ERR688425.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688425/31871_SZAXPI021652-111.clean.single.rmhost.fq.gz	88308928	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688425	31871	Stool sample from carcinoma	
ERR688639	SAMEA3136749	ERX633640	PRJEB7774	408170	human gut metagenome	25919573	2280555012;2359440549	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688639/ERR688639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688639/ERR688639_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688639/531277_SZAXPI021651-109.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688639/531277_SZAXPI021651-109.clean.pair.rmhost.2.fq.gz	4031172572	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688639	531277	Stool sample from carcinoma	
ERR688431	SAMEA3136731	ERX633432	PRJEB7774	408170	human gut metagenome	1090250	95641525	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688431/ERR688431.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688431/31877_SZAXPI021633-26.clean.single.rmhost.fq.gz	93383560	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688431	31877	Stool sample from carcinoma	
ERR688641	SAMEA3136744	ERX633642	PRJEB7774	408170	human gut metagenome	28467172	2444646917;2548117413	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688641/ERR688641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688641/ERR688641_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688641/531333_SZAXPI021645-90.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688641/531333_SZAXPI021645-90.clean.pair.rmhost.2.fq.gz	4325921483	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688641	531333	Stool sample from carcinoma	
ERR688649	SAMEA3136739	ERX633650	PRJEB7774	408170	human gut metagenome	24786392	2069465298;2102246267	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688649/ERR688649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688649/ERR688649_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688649/531469_SZAXPI021639-45.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688649/531469_SZAXPI021639-45.clean.pair.rmhost.2.fq.gz	3611102718	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688649	531469	Stool sample from carcinoma	
ERR688650	SAMEA3136762	ERX633651	PRJEB7774	408170	human gut metagenome	33015193	2895259298;2974816297	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688650/ERR688650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688650/ERR688650_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688650/531766_SZAXPI021716-17.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688650/531766_SZAXPI021716-17.clean.pair.rmhost.2.fq.gz	5069002394	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688650	531766	Stool sample from carcinoma	
ERR710417	SAMEA3178936	ERX654639	PRJEB7774	408170	human gut metagenome	403547	35279331	ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710417/ERR710417.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710417/532749_RSZAXPI000649-16.clean.single.rmhost.fq.gz	34318585	ftp.sra.ebi.ac.uk/vol1/err/ERR710/ERR710417	532749	Stool sample from controls	
ERR710422	SAMEA3178941	ERX654644	PRJEB7774	408170	human gut metagenome	598697	54768950	ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710422/ERR710422.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710422/532832_RSZAXPI000654-21.clean.single.rmhost.fq.gz	52507331	ftp.sra.ebi.ac.uk/vol1/err/ERR710/ERR710422	532832	Stool sample from advanced adenoma	
ERR710430	SAMEA3178940	ERX654652	PRJEB7774	408170	human gut metagenome	17301869	1467316991;1512368131	ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710430/ERR710430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710430/ERR710430_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710430/532826_RSZAXPI000653-20.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710430/532826_RSZAXPI000653-20.clean.pair.rmhost.2.fq.gz	2572725299	ftp.sra.ebi.ac.uk/vol1/err/ERR710/ERR710430	532826	Stool sample from controls	
ERR710432	SAMEA3178943	ERX654654	PRJEB7774	408170	human gut metagenome	25550387	2078570363;2139826748	ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710432/ERR710432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710432/ERR710432_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710432/532915_RSZAXPI000656-23.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710432/532915_RSZAXPI000656-23.clean.pair.rmhost.2.fq.gz	3643136162	ftp.sra.ebi.ac.uk/vol1/err/ERR710/ERR710432	532915	Stool sample from controls	
ERR688433	SAMEA3136767	ERX633434	PRJEB7774	408170	human gut metagenome	1096236	98213492	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688433/ERR688433.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688433/31879_SZAXPI021647-94.clean.single.rmhost.fq.gz	94970068	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688433	31879	Stool sample from carcinoma	
ERR688434	SAMEA3136761	ERX633435	PRJEB7774	408170	human gut metagenome	642016	57262370	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688434/ERR688434.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688434/31880_SZAXPI021715-16.clean.single.rmhost.fq.gz	55407216	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688434	31880	Stool sample from carcinoma	
ERR688441	SAMEA3136710	ERX633442	PRJEB7774	408170	human gut metagenome	601119	52120931	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688441/ERR688441.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688441/530039_SZAXPI022088-140.clean.single.rmhost.fq.gz	50775356	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688441	530039	Stool sample from advanced adenoma	
ERR688448	SAMEA3136678	ERX633449	PRJEB7774	408170	human gut metagenome	956165	85094825	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688448/ERR688448.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688448/530075_SZAXPI022052-129.clean.single.rmhost.fq.gz	82850501	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688448	530075	Stool sample from controls	
ERR688454	SAMEA3136682	ERX633455	PRJEB7774	408170	human gut metagenome	537270	47430021	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688454/ERR688454.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688454/530168_SZAXPI021721-27.clean.single.rmhost.fq.gz	46151440	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688454	530168	Stool sample from advanced adenoma	
ERR688455	SAMEA3136711	ERX633456	PRJEB7774	408170	human gut metagenome	752839	67342290	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688455/ERR688455.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688455/530172_SZAXPI021944-142.clean.single.rmhost.fq.gz	65385640	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688455	530172	Stool sample from advanced adenoma	
ERR688458	SAMEA3136666	ERX633459	PRJEB7774	408170	human gut metagenome	838838	72281725	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688458/ERR688458.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688458/530215_SZAXPI022070-39.clean.single.rmhost.fq.gz	70953467	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688458	530215	Stool sample from controls	
ERR688460	SAMEA3136649	ERX633461	PRJEB7774	408170	human gut metagenome	919201	80608778	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688460/ERR688460.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688460/530251_SZAXPI022054-136.clean.single.rmhost.fq.gz	78287807	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688460	530251	Stool sample from controls	
ERR688463	SAMEA3136642	ERX633464	PRJEB7774	408170	human gut metagenome	1198541	105125384	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688463/ERR688463.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688463/530295_SZAXPI022047-102.clean.single.rmhost.fq.gz	102711296	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688463	530295	Stool sample from controls	
ERR688465	SAMEA3136628	ERX633466	PRJEB7774	408170	human gut metagenome	647403	57449180	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688465/ERR688465.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688465/530315_SZAXPI021959-37.clean.single.rmhost.fq.gz	55636002	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688465	530315	Stool sample from controls	
ERR688469	SAMEA3136653	ERX633470	PRJEB7774	408170	human gut metagenome	937035	83335518	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688469/ERR688469.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688469/530364_SZAXPI022058-166.clean.single.rmhost.fq.gz	81035694	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688469	530364	Stool sample from controls	
ERR688472	SAMEA3136641	ERX633473	PRJEB7774	408170	human gut metagenome	1146725	102369909	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688472/ERR688472.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688472/530394_SZAXPI022046-95.clean.single.rmhost.fq.gz	99782748	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688472	530394	Stool sample from controls	
ERR688476	SAMEA3136717	ERX633477	PRJEB7774	408170	human gut metagenome	913266	79723466	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688476/ERR688476.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688476/530450_SZAXPI021950-20.clean.single.rmhost.fq.gz	77918107	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688476	530450	Stool sample from advanced adenoma	
ERR688481	SAMEA3136688	ERX633482	PRJEB7774	408170	human gut metagenome	689202	61195419	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688481/ERR688481.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688481/530697_SZAXPI021724-36.clean.single.rmhost.fq.gz	59407502	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688481	530697	Stool sample from advanced adenoma	
ERR688486	SAMEA3136700	ERX633487	PRJEB7774	408170	human gut metagenome	1129621	97463336	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688486/ERR688486.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688486/530867_SZAXPI021935-95.clean.single.rmhost.fq.gz	94957197	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688486	530867	Stool sample from advanced adenoma	
ERR688489	SAMEA3136733	ERX633490	PRJEB7774	408170	human gut metagenome	1050976	92645357	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688489/ERR688489.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688489/531155_SZAXPI021635-32.clean.single.rmhost.fq.gz	90331071	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688489	531155	Stool sample from carcinoma	
ERR688492	SAMEA3136749	ERX633493	PRJEB7774	408170	human gut metagenome	1094113	99384780	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688492/ERR688492.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688492/531277_SZAXPI021651-109.clean.single.rmhost.fq.gz	96226903	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688492	531277	Stool sample from carcinoma	
ERR688494	SAMEA3136744	ERX633495	PRJEB7774	408170	human gut metagenome	798802	73140703	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688494/ERR688494.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688494/531333_SZAXPI021645-90.clean.single.rmhost.fq.gz	70543026	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688494	531333	Stool sample from carcinoma	
ERR688502	SAMEA3136739	ERX633503	PRJEB7774	408170	human gut metagenome	765051	66411240	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688502/ERR688502.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688502/531469_SZAXPI021639-45.clean.single.rmhost.fq.gz	64453179	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688502	531469	Stool sample from carcinoma	
ERR688507	SAMEA3136638	ERX633508	PRJEB7774	408170	human gut metagenome	29839288	2472461519;2557028990	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688507/ERR688507_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688507/ERR688507_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688507/31021_SZAXPI022043-90.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688507/31021_SZAXPI022043-90.clean.pair.rmhost.2.fq.gz	4366487195	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688507	31021	Stool sample from controls	
ERR688517	SAMEA3136738	ERX633518	PRJEB7774	408170	human gut metagenome	25516040	2146377752;2205591384	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688517/ERR688517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688517/ERR688517_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688517/31223_SZAXPI021638-43.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688517/31223_SZAXPI021638-43.clean.pair.rmhost.2.fq.gz	3783177647	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688517	31223	Stool sample from carcinoma	
ERR688519	SAMEA3136714	ERX633520	PRJEB7774	408170	human gut metagenome	30352133	2516096735;2604753745	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688519/ERR688519_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688519/ERR688519_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688519/31233_SZAXPI021947-169.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688519/31233_SZAXPI021947-169.clean.pair.rmhost.2.fq.gz	4435633364	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688519	31233	Stool sample from advanced adenoma	
ERR688522	SAMEA3136693	ERX633523	PRJEB7774	408170	human gut metagenome	27200088	2412139865;2448610483	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688522/ERR688522_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688522/ERR688522_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688522/31256_SZAXPI021671-62.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688522/31256_SZAXPI021671-62.clean.pair.rmhost.2.fq.gz	4208939498	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688522	31256	Stool sample from advanced adenoma	
ERR688523	SAMEA3136676	ERX633524	PRJEB7774	408170	human gut metagenome	25384083	2126100423;2121355866	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688523/ERR688523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688523/ERR688523_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688523/31267_SZAXPI022076-89.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688523/31267_SZAXPI022076-89.clean.pair.rmhost.2.fq.gz	3676689793	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688523	31267	Stool sample from controls	
ERR688527	SAMEA3136754	ERX633528	PRJEB7774	408170	human gut metagenome	29927254	2597213364;2665993922	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688527/ERR688527_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688527/ERR688527_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688527/31285_SZAXPI021656-133.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688527/31285_SZAXPI021656-133.clean.pair.rmhost.2.fq.gz	4606401817	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688527	31285	Stool sample from carcinoma	
